72.4 64 13.1 0 13.3 6.7 101.8 88.7 81.1 127.3
20.9 65.5 62 68.1 38.1 7.2 20.7 51.2 16 8.9
160.8 182.6 21.6 1.5 7.9 42.7 24.5 14.1 15.9 159.9
72.2 88.6 101.6 49.2 41.2 10.3 6.9 47.3 33.9 1.3
0 73.4 18.4 69.8 128.1 42.5 37.8 88.8 9.6 5.9
10.1 0 62.2 51.8 39 13.2 129.6 103.1 66.4 0
39.7 121.5 3 0.7 9.3 27.3 11.6 182.1 143.2 34.3
190.8 72.7 70.2 4.7 0.1 9.7 0.6 76.6 98.8 81.5
13.9 80.4 81.1 117.5 19.5 6.1 12.6 2.6 48.9 0
14.3 79 72.2 136.3 54.1 2.5 17.6 54 32.6 33
2.4 3.8 118.1 21.1 24 16.9 130.8 43.3 30.7 220.3
3 6.4 100.6 3.2 9.1 22 38.3 100.5 4.1 84.4
82.7 59.1 34.3 0.5 3.6 17.2 88.3 147.7 99.7 87.3
46.1 0 11.4 57.7 20.7 11.7 19.1 191.5 90.4 55
31.8 62 83.1 0 0 40.5 10.5 9.4 0.1 195.4
1.9 163.1 39.1 24.3 59.1 NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
